center,left,right,steering,throttle,gear,speed
CNN_Training_Images/IMG/center_2020_04_11_19_56_21_818.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_21_818.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_21_818.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_21_885.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_21_885.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_21_885.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_21_970.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_21_970.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_21_970.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_057.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_057.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_057.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_144.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_144.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_144.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_228.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_228.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_228.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_312.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_312.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_312.jpg,0,1,0,30.18991
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_399.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_399.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_399.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_486.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_486.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_486.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_572.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_572.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_572.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_659.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_659.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_659.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_732.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_732.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_732.jpg,0,1,0,30.18996
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_822.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_822.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_822.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_889.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_889.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_889.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_22_956.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_22_956.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_22_956.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_026.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_026.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_026.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_096.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_096.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_096.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_170.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_170.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_170.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_246.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_246.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_246.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_319.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_319.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_319.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_393.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_393.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_393.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_468.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_468.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_468.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_539.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_539.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_539.jpg,0,1,0,30.18996
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_613.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_613.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_613.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_699.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_699.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_699.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_773.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_773.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_773.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_844.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_844.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_844.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_23_930.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_23_930.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_23_930.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_011.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_011.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_011.jpg,0,1,0,30.18994
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_109.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_109.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_109.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_181.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_181.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_181.jpg,0,1,0,30.18996
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_250.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_250.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_250.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_339.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_339.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_339.jpg,0,1,0,30.18992
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_431.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_431.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_431.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_503.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_503.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_503.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_570.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_570.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_570.jpg,0,1,0,30.18996
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_662.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_662.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_662.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_745.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_745.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_745.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_843.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_843.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_843.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_24_922.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_24_922.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_24_922.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_005.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_005.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_005.jpg,0,1,0,30.18992
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_087.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_087.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_087.jpg,0,1,0,30.18992
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_178.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_178.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_178.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_251.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_251.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_251.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_331.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_331.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_331.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_411.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_411.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_411.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_488.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_488.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_488.jpg,0,1,0,30.18993
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_568.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_568.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_568.jpg,-0.05,1,0,30.18938
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_649.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_649.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_649.jpg,-0.25,1,0,30.17457
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_732.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_732.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_732.jpg,0,1,0,30.18077
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_823.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_823.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_823.jpg,0,1,0,30.18932
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_911.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_911.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_911.jpg,0,1,0,30.18989
CNN_Training_Images/IMG/center_2020_04_11_19_56_25_992.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_25_992.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_25_992.jpg,0,1,0,30.19004
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_072.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_072.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_072.jpg,0,1,0,30.19005
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_147.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_147.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_147.jpg,0,1,0,30.19006
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_223.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_223.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_223.jpg,0,1,0,30.19006
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_302.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_302.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_302.jpg,0,1,0,30.06779
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_379.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_379.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_379.jpg,0,1,0,30.3197
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_456.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_456.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_456.jpg,0,1,0,30.12981
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_533.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_533.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_533.jpg,0,1,0,30.06673
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_613.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_613.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_613.jpg,0,1,0,30.26987
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_691.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_691.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_691.jpg,0,1,0,30.18942
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_774.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_774.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_774.jpg,0,1,0,30.1901
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_864.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_864.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_864.jpg,0,1,0,30.19067
CNN_Training_Images/IMG/center_2020_04_11_19_56_26_944.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_26_944.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_26_944.jpg,0,1,0,30.19052
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_019.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_019.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_019.jpg,0,1,0,30.1904
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_095.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_095.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_095.jpg,0,1,0,30.19036
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_174.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_174.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_174.jpg,-0.05,1,0,30.18972
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_250.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_250.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_250.jpg,-0.25,1,0,30.17475
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_335.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_335.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_335.jpg,0,1,0,30.18818
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_416.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_416.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_416.jpg,0,1,0,30.18995
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_499.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_499.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_499.jpg,0,1,0,30.19021
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_589.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_589.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_589.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_673.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_673.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_673.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_755.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_755.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_755.jpg,0,1,0,30.19032
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_839.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_839.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_839.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_27_920.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_27_920.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_27_920.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_000.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_000.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_000.jpg,-0.1,1,0,30.18766
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_080.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_080.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_080.jpg,-0.3,1,0,30.16922
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_161.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_161.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_161.jpg,0,1,0,30.19002
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_235.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_235.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_235.jpg,0,1,0,30.19017
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_309.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_309.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_309.jpg,0,1,0,30.19026
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_386.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_386.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_386.jpg,0,1,0,30.19034
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_460.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_460.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_460.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_531.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_531.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_531.jpg,0,1,0,30.19029
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_604.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_604.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_604.jpg,-0.15,1,0,30.18436
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_679.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_679.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_679.jpg,-0.35,1,0,30.16356
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_750.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_750.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_750.jpg,-0.5000001,1,0,30.14535
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_823.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_823.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_823.jpg,0,1,0,30.18074
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_894.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_894.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_894.jpg,0,1,0,30.18701
CNN_Training_Images/IMG/center_2020_04_11_19_56_28_964.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_28_964.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_28_964.jpg,0,1,0,30.18967
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_036.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_036.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_036.jpg,0,1,0,30.19018
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_106.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_106.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_106.jpg,0,1,0,30.19027
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_193.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_193.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_193.jpg,0,1,0,30.19047
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_275.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_275.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_275.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_346.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_346.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_346.jpg,0,1,0,30.19022
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_416.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_416.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_416.jpg,0,1,0,30.18842
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_489.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_489.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_489.jpg,0,1,0,30.19023
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_566.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_566.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_566.jpg,0,1,0,30.19012
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_637.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_637.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_637.jpg,0,1,0,30.19013
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_706.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_706.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_706.jpg,0,1,0,30.19053
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_774.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_774.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_774.jpg,0,1,0,30.19045
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_841.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_841.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_841.jpg,0,1,0,30.19031
CNN_Training_Images/IMG/center_2020_04_11_19_56_29_929.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_29_929.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_29_929.jpg,0,1,0,30.19087
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_016.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_016.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_016.jpg,0,1,0,30.19051
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_103.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_103.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_103.jpg,0,1,0,30.1906
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_171.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_171.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_171.jpg,0,1,0,30.18989
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_258.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_258.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_258.jpg,0,1,0,30.18936
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_346.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_346.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_346.jpg,0,1,0,30.19153
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_414.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_414.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_414.jpg,0,1,0,30.18974
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_483.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_483.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_483.jpg,0,1,0,30.1906
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_550.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_550.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_550.jpg,0,1,0,30.19022
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_619.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_619.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_619.jpg,0,1,0,30.1903
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_691.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_691.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_691.jpg,0,1,0,30.19048
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_761.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_761.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_761.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_829.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_829.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_829.jpg,0,1,0,30.18848
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_896.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_896.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_896.jpg,0,1,0,30.18768
CNN_Training_Images/IMG/center_2020_04_11_19_56_30_983.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_30_983.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_30_983.jpg,0,1,0,30.19028
CNN_Training_Images/IMG/center_2020_04_11_19_56_31_071.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_31_071.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_31_071.jpg,0,1,0,30.18787
CNN_Training_Images/IMG/center_2020_04_11_19_56_31_141.jpg,CNN_Training_Images/IMG/left_2020_04_11_19_56_31_141.jpg,CNN_Training_Images/IMG/right_2020_04_11_19_56_31_141.jpg,0,1,0,30.1937
